Airline ID,Airline Code,Flight Number,Departure Airport Code,Arrival Airport code,Air Time,Scheduled Departure,Actual Departure,Scheduled Arrival,Actual Arrival,Delay In Minutes
308298846,YX,3276,CLT,IND,82,21:58:00+00,22:01:00+00,23:20:00+00,23:05:00+00,-12
308318261,YX,3278,IND,CLT,77,09:23:00+00,09:38:00+00,10:40:00+00,10:55:00+00,30
308299055,YX,3278,CLT,RDU,29,11:49:00+00,12:01:00+00,12:18:00+00,12:29:00+00,23
308341753,YX,3282,PHL,DTW,70,13:25:00+00,13:22:00+00,14:35:00+00,14:32:00+00,-6
308293642,YX,3282,BTV,PHL,62,11:00:00+00,10:59:00+00,12:02:00+00,11:55:00+00,-8
308298856,YX,3283,CLT,JAX,54,12:14:00+00,12:17:00+00,13:08:00+00,13:10:00+00,5
308342505,YX,3283,PIT,CLT,70,09:30:00+00,09:23:00+00,10:40:00+00,10:33:00+00,-14
308344420,YX,3284,PVD,PHL,51,19:53:00+00,20:06:00+00,20:44:00+00,21:02:00+00,31
308341706,YX,3284,PHL,CMH,62,22:16:00+00,22:22:00+00,23:18:00+00,23:26:00+00,14
308298593,YX,3286,CLT,BDL,96,14:16:00+00,14:14:00+00,15:52:00+00,15:52:00+00,-2
308334274,YX,3286,MSY,CLT,97,11:05:00+00,11:02:00+00,12:42:00+00,12:45:00+00,0
308341944,YX,3287,PHL,PIT,45,17:50:00+00,17:47:00+00,18:35:00+00,18:35:00+00,-3
308319611,YX,3288,JAX,CLT,63,14:45:00+00,14:40:00+00,15:48:00+00,15:47:00+00,-6
308298703,YX,3288,CLT,DCA,59,17:15:00+00,17:20:00+00,18:14:00+00,18:18:00+00,9
308341691,YX,3291,PHL,CHS,84,23:37:00+00,23:38:00+00,01:01:00+00,00:51:00+00,-9
308306121,YX,3291,DTW,PHL,75,20:52:00+00,20:59:00+00,22:07:00+00,22:09:00+00,9
308341641,YX,3296,PHL,BGR,77,15:27:00+00,15:29:00+00,16:44:00+00,16:41:00+00,-1
308351807,YX,3296,STL,PHL,118,12:17:00+00,12:14:00+00,14:15:00+00,14:09:00+00,-9
308289871,YX,3297,BGR,PHL,80,15:36:00+00,15:36:00+00,16:56:00+00,16:57:00+00,1
308341609,YX,3297,PHL,ATL,102,18:34:00+00,18:27:00+00,20:16:00+00,19:59:00+00,-24
308298631,YX,3298,CLT,BWI,66,20:40:00+00,20:47:00+00,21:46:00+00,21:46:00+00,7
308345999,YX,3303,ROC,PHL,55,11:05:00+00,11:00:00+00,12:00:00+00,11:55:00+00,-10
308341806,YX,3303,PHL,ILM,65,13:40:00+00,13:37:00+00,14:45:00+00,14:38:00+00,-10
308302261,YX,3305,DCA,TPA,116,19:21:00+00,19:22:00+00,21:17:00+00,21:12:00+00,-4
308318335,YX,3306,IND,PHL,89,11:04:00+00,11:09:00+00,12:33:00+00,12:38:00+00,10
308297695,YX,3308,CHS,PHL,84,11:02:00+00,10:59:00+00,12:26:00+00,12:26:00+00,-3
308341956,YX,3308,PHL,PWM,66,13:43:00+00,13:36:00+00,14:49:00+00,14:40:00+00,-16
308302243,YX,3311,DCA,SAV,84,13:11:00+00,13:06:00+00,14:35:00+00,14:27:00+00,-13
308305909,YX,3311,DTW,DCA,69,10:30:00+00,10:30:00+00,11:39:00+00,11:34:00+00,-5
308341670,YX,3314,PHL,BTV,58,01:11:00+00,01:02:00+00,02:09:00+00,02:00:00+00,-18
308306126,YX,3314,DTW,PHL,75,22:11:00+00,22:12:00+00,23:26:00+00,23:39:00+00,14
308341610,YX,3315,PHL,ATL,102,14:03:00+00,14:07:00+00,15:45:00+00,15:37:00+00,-4
308345039,YX,3315,PWM,PHL,69,11:04:00+00,11:00:00+00,12:13:00+00,12:02:00+00,-15
308342572,YX,3316,PIT,PHL,49,19:45:00+00,20:05:00+00,20:34:00+00,20:54:00+00,40
308341953,YX,3316,PHL,PVD,43,22:31:00+00,22:46:00+00,23:14:00+00,23:32:00+00,33
308341892,YX,3322,PHL,MSP,140,20:15:00+00,20:12:00+00,22:35:00+00,22:37:00+00,-1
308319642,YX,3322,JAX,PHL,107,16:52:00+00,16:49:00+00,18:39:00+00,18:33:00+00,-9
308318262,YX,3323,IND,CLT,77,13:10:00+00,13:08:00+00,14:27:00+00,14:24:00+00,-5
308298674,YX,3324,CLT,CMH,61,23:59:00+00,23:58:00+00,01:00:00+00,00:51:00+00,-10
308345018,YX,3325,PWM,DCA,89,16:43:00+00,16:32:00+00,18:12:00+00,17:52:00+00,-31
308345019,YX,3327,PWM,DCA,87,10:00:00+00,09:57:00+00,11:27:00+00,11:12:00+00,-18
308287721,YX,3328,ATL,PHL,92,14:55:00+00,14:58:00+00,16:27:00+00,16:41:00+00,17
308298836,YX,3331,CLT,ILM,34,20:25:00+00,20:36:00+00,20:59:00+00,21:07:00+00,19
308293745,YX,3331,BUF,CLT,79,17:35:00+00,17:40:00+00,18:54:00+00,19:09:00+00,20
308302229,YX,3332,DCA,PWM,76,14:27:00+00,14:12:00+00,15:43:00+00,15:30:00+00,-28
308305729,YX,3332,DSM,DCA,123,11:10:00+00,11:02:00+00,13:13:00+00,13:15:00+00,-6
308342502,YX,3333,PIT,CLT,69,19:45:00+00,19:38:00+00,20:54:00+00,20:42:00+00,-19
308298959,YX,3333,CLT,MSY,94,22:25:00+00,22:44:00+00,23:59:00+00,00:12:00+00,-1408
308293643,YX,3335,BTV,PHL,63,15:33:00+00,15:29:00+00,16:36:00+00,16:27:00+00,-13
308341749,YX,3335,PHL,DTW,69,18:22:00+00,18:34:00+00,19:31:00+00,19:55:00+00,36
308287720,YX,3338,ATL,PHL,92,17:00:00+00,16:58:00+00,18:32:00+00,18:41:00+00,7
308341844,YX,3338,PHL,LGA,21,20:19:00+00,20:09:00+00,20:40:00+00,20:41:00+00,-9
308341901,YX,3341,PHL,MYR,71,13:39:00+00,13:50:00+00,14:50:00+00,15:01:00+00,22
308293618,YX,3345,BTV,DCA,80,10:10:00+00,10:03:00+00,11:30:00+00,11:07:00+00,-30
308341963,YX,3351,PHL,RDU,58,19:58:00+00,20:02:00+00,20:56:00+00,21:01:00+00,9
308302120,YX,3353,DCA,FLL,154,14:35:00+00,14:36:00+00,17:09:00+00,16:49:00+00,-19
308293620,YX,3353,BTV,DCA,80,11:49:00+00,11:42:00+00,13:09:00+00,12:52:00+00,-24
308341638,YX,3354,PHL,BDL,40,13:51:00+00,13:48:00+00,14:31:00+00,14:32:00+00,-2
308287722,YX,3356,ATL,PHL,93,18:50:00+00,18:54:00+00,20:23:00+00,20:38:00+00,19
308341957,YX,3356,PHL,PWM,65,22:22:00+00,22:50:00+00,23:27:00+00,23:54:00+00,55
308342573,YX,3357,PIT,PHL,49,13:35:00+00,13:40:00+00,14:24:00+00,14:28:00+00,9
308341611,YX,3357,PHL,ATL,102,16:05:00+00,15:56:00+00,17:47:00+00,17:27:00+00,-29
308353413,YX,3359,SYR,PHL,51,11:08:00+00,11:15:00+00,11:59:00+00,11:59:00+00,7
308341964,YX,3359,PHL,RDU,58,13:50:00+00,13:54:00+00,14:48:00+00,14:50:00+00,6
308299265,YX,3360,CMH,CLT,63,10:55:00+00,10:55:00+00,11:58:00+00,11:51:00+00,-7
308291306,YX,3366,BNA,PHL,99,12:34:00+00,12:45:00+00,14:13:00+00,14:33:00+00,31
308302224,YX,3367,DCA,PIT,35,23:45:00+00,23:40:00+00,00:20:00+00,00:16:00+00,-9
308342503,YX,3368,PIT,CLT,69,14:40:00+00,14:41:00+00,15:49:00+00,15:43:00+00,-5
308302090,YX,3369,DCA,CLT,53,13:28:00+00,13:37:00+00,14:21:00+00,14:30:00+00,18
308299270,YX,3369,CMH,DCA,55,11:25:00+00,11:25:00+00,12:20:00+00,12:15:00+00,-5
308309334,YX,3370,FLL,DCA,132,18:25:00+00,18:22:00+00,20:37:00+00,20:35:00+00,-5
308302079,YX,3370,DCA,CHS,77,21:43:00+00,21:39:00+00,23:00:00+00,22:40:00+00,-24
308302210,YX,3371,DCA,PBI,137,19:42:00+00,20:51:00+00,21:59:00+00,22:44:00+00,114
308341667,YX,3372,PHL,BTV,58,13:39:00+00,13:38:00+00,14:37:00+00,14:39:00+00,1
308298443,YX,3372,CLE,PHL,61,10:50:00+00,10:47:00+00,11:51:00+00,11:46:00+00,-8
308299328,YX,3376,CMH,PHL,68,11:26:00+00,11:29:00+00,12:34:00+00,12:35:00+00,4
308299266,YX,3379,CMH,CLT,63,16:32:00+00,16:52:00+00,17:35:00+00,17:48:00+00,33
308292663,YX,3380,BOS,PHL,60,18:40:00+00,18:38:00+00,19:40:00+00,19:34:00+00,-8
308341945,YX,3380,PHL,PIT,44,21:14:00+00,21:07:00+00,21:58:00+00,21:50:00+00,-15
308341682,YX,3381,PHL,BWI,20,01:10:00+00,01:09:00+00,01:30:00+00,01:30:00+00,-1
308345366,YX,3381,RDU,PHL,55,22:05:00+00,22:12:00+00,23:00:00+00,23:19:00+00,26
308334106,YX,3382,MSP,PHL,137,20:40:00+00,20:53:00+00,22:57:00+00,23:03:00+00,19
308302240,YX,3383,DCA,RSW,130,12:42:00+00,12:51:00+00,14:52:00+00,14:57:00+00,14
308344387,YX,3383,PVD,DCA,68,10:23:00+00,10:36:00+00,11:31:00+00,11:37:00+00,19
308297668,YX,3384,CHS,DCA,67,15:25:00+00,15:19:00+00,16:32:00+00,16:25:00+00,-13
308302230,YX,3384,DCA,PWM,75,17:45:00+00,17:38:00+00,19:00:00+00,18:52:00+00,-15
308353387,YX,3387,SYR,DCA,62,10:25:00+00,10:23:00+00,11:27:00+00,11:15:00+00,-14
308302080,YX,3387,DCA,CHS,78,12:56:00+00,13:00:00+00,14:14:00+00,14:05:00+00,-5
308355501,YX,3388,TPA,DCA,116,17:46:00+00,17:41:00+00,19:42:00+00,19:33:00+00,-14
308302133,YX,3388,DCA,IND,76,21:32:00+00,21:27:00+00,22:48:00+00,22:35:00+00,-18
308333865,YX,3391,MSP,CLT,121,10:30:00+00,10:30:00+00,12:31:00+00,12:30:00+00,-1
308346868,YX,3394,SAV,DCA,76,15:25:00+00,15:31:00+00,16:41:00+00,16:56:00+00,21
308330462,YX,3395,MCO,DCA,107,16:15:00+00,16:19:00+00,18:02:00+00,18:05:00+00,7
308302132,YX,3395,DCA,IND,76,19:32:00+00,19:18:00+00,20:48:00+00,20:34:00+00,-28
308302028,YX,3396,DCA,ALB,62,19:22:00+00,19:20:00+00,20:24:00+00,20:20:00+00,-6
308341612,YX,3397,PHL,ATL,102,12:04:00+00,12:07:00+00,13:46:00+00,13:38:00+00,-5
308332240,YX,3397,MHT,PHL,63,09:30:00+00,09:46:00+00,10:33:00+00,10:46:00+00,29
308289286,YX,3399,BDL,PHL,47,15:40:00+00,15:46:00+00,16:27:00+00,16:31:00+00,10
308341965,YX,3399,PHL,RDU,58,17:46:00+00,17:41:00+00,18:44:00+00,18:40:00+00,-9
308299033,YX,3402,CLT,PIT,76,15:50:00+00,16:05:00+00,17:06:00+00,17:09:00+00,18
308341845,YX,3408,PHL,LGA,21,16:00:00+00,16:09:00+00,16:21:00+00,16:39:00+00,27
308302091,YX,3409,DCA,CLT,52,21:43:00+00,21:36:00+00,22:35:00+00,22:26:00+00,-16
308298704,YX,3410,CLT,DCA,60,00:09:00+00,00:12:00+00,01:09:00+00,01:07:00+00,1
308326402,YX,3411,LGA,PHL,29,17:30:00+00,17:31:00+00,17:59:00+00,17:59:00+00,1
308292678,YX,3415,BOS,PIT,79,21:23:00+00,21:36:00+00,22:42:00+00,22:50:00+00,21
308293640,YX,3419,BTV,PHL,63,17:40:00+00,17:38:00+00,18:43:00+00,18:32:00+00,-13
308341823,YX,3423,PHL,JAX,108,13:56:00+00,13:56:00+00,15:44:00+00,15:31:00+00,-13
308285208,YX,3423,ALB,PHL,49,11:05:00+00,11:10:00+00,11:54:00+00,11:53:00+00,4
308302209,YX,3426,DCA,PBI,137,12:55:00+00,12:50:00+00,15:12:00+00,14:53:00+00,-24
308289246,YX,3426,BDL,DCA,60,10:30:00+00,10:30:00+00,11:30:00+00,11:21:00+00,-9
308302258,YX,3428,DCA,SYR,52,19:15:00+00,19:12:00+00,20:07:00+00,20:07:00+00,-3
308346144,YX,3428,RSW,DCA,125,16:09:00+00,16:06:00+00,18:14:00+00,18:20:00+00,3
308340204,YX,3429,PBI,DCA,126,16:09:00+00,16:14:00+00,18:15:00+00,18:28:00+00,18
308302121,YX,3430,DCA,FLL,155,22:05:00+00,22:18:00+00,00:40:00+00,00:34:00+00,7
308299034,YX,3432,CLT,PIT,76,17:25:00+00,17:26:00+00,18:41:00+00,18:30:00+00,-10
308341656,YX,3434,PHL,BOS,47,19:26:00+00,19:24:00+00,20:13:00+00,20:16:00+00,1
308302029,YX,3436,DCA,ALB,62,14:10:00+00,14:06:00+00,15:12:00+00,15:07:00+00,-9
308318266,YX,3436,IND,DCA,77,11:45:00+00,11:47:00+00,13:02:00+00,13:10:00+00,10
308302217,YX,3438,DCA,PHL,24,14:25:00+00,14:16:00+00,14:49:00+00,14:46:00+00,-12
308302231,YX,3440,DCA,PWM,75,19:15:00+00,19:06:00+00,20:30:00+00,20:22:00+00,-17
308302187,YX,3441,DCA,MSY,133,15:55:00+00,15:47:00+00,18:08:00+00,17:59:00+00,-17
308342507,YX,3441,PIT,DCA,42,14:05:00+00,14:04:00+00,14:47:00+00,14:42:00+00,-6
308342504,YX,3444,PIT,CLT,69,18:00:00+00,18:03:00+00,19:09:00+00,19:07:00+00,1
308298705,YX,3444,CLT,DCA,59,20:55:00+00,21:02:00+00,21:54:00+00,21:59:00+00,12
308289287,YX,3445,BDL,PHL,47,17:41:00+00,18:02:00+00,18:28:00+00,18:51:00+00,44
308341649,YX,3445,PHL,BNA,96,19:51:00+00,20:56:00+00,21:27:00+00,22:30:00+00,128
308341646,YX,3446,PHL,BGR,77,01:16:00+00,01:19:00+00,02:33:00+00,02:32:00+00,2
308287723,YX,3446,ATL,PHL,94,21:31:00+00,21:43:00+00,23:05:00+00,23:38:00+00,45
308297669,YX,3448,CHS,DCA,67,11:55:00+00,11:53:00+00,13:02:00+00,13:04:00+00,0
308293793,YX,3449,BUF,PHL,54,13:30:00+00,13:42:00+00,14:24:00+00,14:39:00+00,27
308330362,YX,3450,MCI,PHL,145,11:59:00+00,12:09:00+00,14:24:00+00,14:31:00+00,17
308341689,YX,3451,PHL,CHS,84,14:11:00+00,14:15:00+00,15:35:00+00,15:33:00+00,2
308293794,YX,3451,BUF,PHL,54,11:19:00+00,11:17:00+00,12:13:00+00,12:11:00+00,-4
308341879,YX,3452,PHL,MHT,60,13:44:00+00,13:39:00+00,14:44:00+00,14:38:00+00,-11
308341958,YX,3453,PHL,PWM,65,15:30:00+00,15:37:00+00,16:35:00+00,16:42:00+00,14
308298706,YX,3457,CLT,DCA,59,19:05:00+00,19:16:00+00,20:04:00+00,20:15:00+00,22
308330463,YX,3460,MCO,DCA,107,19:00:00+00,19:00:00+00,20:47:00+00,20:52:00+00,5
308341707,YX,3461,PHL,CMH,63,00:59:00+00,00:54:00+00,02:02:00+00,01:51:00+00,-16
308344422,YX,3461,PVD,PHL,51,21:50:00+00,21:43:00+00,22:41:00+00,22:32:00+00,-16
308341750,YX,3462,PHL,DTW,69,19:36:00+00,19:44:00+00,20:45:00+00,21:00:00+00,23
308326403,YX,3463,LGA,PHL,29,19:50:00+00,20:22:00+00,20:19:00+00,20:58:00+00,71
308341718,YX,3463,PHL,CVG,84,21:58:00+00,21:52:00+00,23:22:00+00,23:09:00+00,-19
308318127,YX,3464,ILM,PHL,66,15:40:00+00,15:32:00+00,16:46:00+00,16:39:00+00,-15
308341893,YX,3464,PHL,MSP,140,17:55:00+00,17:54:00+00,20:15:00+00,20:10:00+00,-6
308330291,YX,3465,MCI,DCA,134,11:10:00+00,11:14:00+00,13:24:00+00,13:28:00+00,8
308302262,YX,3465,DCA,TPA,116,14:26:00+00,14:25:00+00,16:22:00+00,16:15:00+00,-8
308341668,YX,3468,PHL,BTV,57,15:41:00+00,15:48:00+00,16:38:00+00,17:02:00+00,31
308318336,YX,3468,IND,PHL,89,12:50:00+00,12:54:00+00,14:19:00+00,14:21:00+00,6
308334283,YX,3482,MSY,DCA,134,16:09:00+00,15:55:00+00,18:23:00+00,18:13:00+00,-24
308302072,YX,3482,DCA,BTV,71,19:45:00+00,19:39:00+00,20:56:00+00,20:50:00+00,-12
308341954,YX,3486,PHL,PVD,43,20:00:00+00,19:57:00+00,20:43:00+00,20:46:00+00,0
308341959,YX,3490,PHL,PWM,65,20:19:00+00,20:16:00+00,21:24:00+00,21:18:00+00,-9
308341983,YX,3491,PHL,SAV,92,14:27:00+00,14:24:00+00,15:59:00+00,15:48:00+00,-14
308341975,YX,3492,PHL,ROC,52,01:35:00+00,01:32:00+00,02:27:00+00,02:20:00+00,-10
308302094,YX,3493,DCA,CMH,53,14:31:00+00,14:37:00+00,15:24:00+00,15:30:00+00,12
308319613,YX,3493,JAX,DCA,92,11:15:00+00,11:20:00+00,12:47:00+00,12:57:00+00,15
308342508,YX,3494,PIT,DCA,42,17:39:00+00,17:32:00+00,18:21:00+00,18:10:00+00,-18
308289865,YX,3497,BGR,DCA,99,16:55:00+00,17:04:00+00,18:34:00+00,18:41:00+00,16
308302092,YX,3497,DCA,CLT,53,19:37:00+00,19:43:00+00,20:30:00+00,20:33:00+00,9
308346881,YX,3498,SAV,PHL,90,17:01:00+00,17:11:00+00,18:31:00+00,18:48:00+00,27
308332241,YX,3499,MHT,PHL,63,15:35:00+00,17:35:00+00,16:38:00+00,18:39:00+00,241
308283640,YX,3855,ABQ,DEN,62,20:11:00+00,20:04:00+00,21:13:00+00,21:18:00+00,-2
308302691,YX,3855,DEN,ABQ,62,17:29:00+00,17:39:00+00,18:31:00+00,18:45:00+00,24
308308270,YX,3857,EWR,ORF,51,21:36:00+00,21:34:00+00,22:27:00+00,22:22:00+00,-7
308299282,YX,3859,CMH,EWR,88,14:01:00+00,14:02:00+00,15:29:00+00,15:34:00+00,6
308345183,YX,3864,RAP,DEN,53,19:15:00+00,19:27:00+00,20:08:00+00,20:30:00+00,34
308303193,YX,3864,DEN,RAP,52,17:29:00+00,17:50:00+00,18:21:00+00,18:48:00+00,48
308345182,YX,3865,RAP,DEN,53,22:23:00+00,22:02:00+00,23:16:00+00,23:03:00+00,-34
308303189,YX,3865,DEN,RAP,52,20:32:00+00,20:24:00+00,21:24:00+00,21:19:00+00,-13
308303192,YX,3866,DEN,RAP,52,21:39:00+00,21:45:00+00,22:31:00+00,22:46:00+00,21
308345186,YX,3867,RAP,DEN,53,15:00:00+00,14:56:00+00,15:53:00+00,16:00:00+00,3
308342520,YX,3868,PIT,EWR,62,10:13:00+00,10:14:00+00,11:15:00+00,11:14:00+00,0
308316625,YX,3869,IAD,CMH,54,22:05:00+00,22:27:00+00,22:59:00+00,23:23:00+00,46
308293755,YX,3870,BUF,EWR,57,21:11:00+00,21:01:00+00,22:08:00+00,21:54:00+00,-24
308313546,YX,3871,HDN,DEN,32,19:20:00+00,19:17:00+00,19:52:00+00,19:56:00+00,1
308302917,YX,3871,DEN,HDN,28,17:55:00+00,18:07:00+00,18:23:00+00,18:41:00+00,30
308302916,YX,3872,DEN,HDN,28,01:44:00+00,01:58:00+00,02:12:00+00,02:42:00+00,44
308313545,YX,3873,HDN,DEN,32,12:22:00+00,12:56:00+00,12:54:00+00,13:33:00+00,73
308334356,YX,3875,MTJ,DEN,37,19:44:00+00,19:34:00+00,20:21:00+00,20:26:00+00,-5
308303101,YX,3875,DEN,MTJ,37,18:14:00+00,18:19:00+00,18:51:00+00,19:03:00+00,17
308303102,YX,3876,DEN,MTJ,37,01:44:00+00,01:26:00+00,02:21:00+00,02:10:00+00,-29
308334355,YX,3877,MTJ,DEN,37,12:20:00+00,12:22:00+00,12:57:00+00,13:12:00+00,17
308303100,YX,3878,DEN,MTJ,37,21:34:00+00,21:30:00+00,22:11:00+00,22:15:00+00,0
308334357,YX,3878,MTJ,DEN,37,23:11:00+00,23:07:00+00,23:48:00+00,23:56:00+00,4
308308056,YX,3879,EWR,BUF,51,19:10:00+00,19:11:00+00,20:01:00+00,20:13:00+00,13
308342519,YX,3879,PIT,EWR,63,14:09:00+00,13:59:00+00,15:12:00+00,15:02:00+00,-20
308308085,YX,3880,EWR,CMH,83,12:42:00+00,12:41:00+00,14:05:00+00,14:01:00+00,-5
308316789,YX,3880,IAD,PIT,36,21:08:00+00,21:12:00+00,21:44:00+00,21:48:00+00,8
308299287,YX,3880,CMH,IAD,54,18:00:00+00,17:50:00+00,18:54:00+00,18:46:00+00,-18
308344397,YX,3880,PVD,EWR,45,09:56:00+00,09:55:00+00,10:41:00+00,10:36:00+00,-6
308308306,YX,3881,EWR,PVD,37,02:06:00+00,01:59:00+00,02:43:00+00,02:33:00+00,-17
308302906,YX,3883,DEN,GJT,47,01:06:00+00,01:08:00+00,01:53:00+00,01:50:00+00,-1
308302905,YX,3885,DEN,GJT,47,23:34:00+00,23:25:00+00,00:21:00+00,00:08:00+00,-22
308308298,YX,3887,EWR,PIT,62,16:43:00+00,16:39:00+00,17:45:00+00,17:43:00+00,-6
308293753,YX,3887,BUF,EWR,57,11:52:00+00,11:47:00+00,12:49:00+00,12:42:00+00,-12
308298389,YX,3888,CLE,IAD,50,23:38:00+00,23:35:00+00,00:28:00+00,00:24:00+00,-7
308298390,YX,3889,CLE,IAD,50,18:38:00+00,20:25:00+00,19:28:00+00,21:15:00+00,214
308316609,YX,3890,IAD,CLE,57,16:31:00+00,18:49:00+00,17:28:00+00,19:43:00+00,273
308316786,YX,3893,IAD,PIT,36,12:26:00+00,12:17:00+00,13:02:00+00,12:50:00+00,-21
308302795,YX,3894,DEN,COS,17,17:13:00+00,17:31:00+00,17:30:00+00,17:50:00+00,38
308299781,YX,3894,COS,DEN,15,18:26:00+00,18:39:00+00,18:41:00+00,19:03:00+00,35
308311508,YX,3895,GJT,DEN,44,13:49:00+00,14:04:00+00,14:33:00+00,15:30:00+00,72
308311506,YX,3897,GJT,DEN,44,15:47:00+00,15:40:00+00,16:31:00+00,16:31:00+00,-7
308302907,YX,3897,DEN,GJT,47,14:10:00+00,14:14:00+00,14:57:00+00,14:58:00+00,5
308311507,YX,3898,GJT,DEN,44,23:06:00+00,23:09:00+00,23:50:00+00,00:06:00+00,-1421
308302908,YX,3898,DEN,GJT,47,21:33:00+00,21:33:00+00,22:20:00+00,22:22:00+00,2
308311509,YX,3901,GJT,DEN,44,12:10:00+00,12:06:00+00,12:54:00+00,12:56:00+00,-2
308293625,YX,3904,BTV,EWR,53,19:34:00+00,19:29:00+00,20:27:00+00,20:19:00+00,-13
308308052,YX,3904,EWR,BTV,52,17:45:00+00,17:31:00+00,18:37:00+00,18:27:00+00,-24
308338993,YX,4315,ORD,MSY,108,19:17:00+00,19:25:00+00,21:05:00+00,21:10:00+00,13
308334096,YX,4332,MSP,ORD,72,14:56:00+00,15:41:00+00,16:08:00+00,16:35:00+00,72
308338984,YX,4332,ORD,MSP,61,13:08:00+00,13:52:00+00,14:09:00+00,14:49:00+00,84
308302952,YX,4869,DEN,ICT,75,15:59:00+00,16:02:00+00,17:14:00+00,17:16:00+00,5
308317921,YX,4869,ICT,DEN,74,17:57:00+00,17:53:00+00,19:11:00+00,19:15:00+00,0
308303032,YX,4870,DEN,MCI,96,16:20:00+00,16:17:00+00,17:56:00+00,17:47:00+00,-12
308330298,YX,4870,MCI,DEN,95,18:42:00+00,18:38:00+00,20:17:00+00,20:19:00+00,-2
308308318,YX,4872,EWR,RDU,76,21:09:00+00,21:00:00+00,22:25:00+00,22:17:00+00,-17
308305652,YX,4873,DRO,DEN,44,19:24:00+00,19:26:00+00,20:08:00+00,20:20:00+00,14
308302841,YX,4873,DEN,DRO,50,17:43:00+00,17:51:00+00,18:33:00+00,18:43:00+00,18
308305653,YX,4874,DRO,DEN,44,21:50:00+00,21:44:00+00,22:34:00+00,22:43:00+00,3
308302840,YX,4874,DEN,DRO,50,20:03:00+00,20:00:00+00,20:53:00+00,21:05:00+00,9
308302843,YX,4875,DEN,DRO,50,21:55:00+00,21:45:00+00,22:45:00+00,22:38:00+00,-17
308339348,YX,4876,ORF,IAD,34,14:31:00+00,17:26:00+00,15:05:00+00,18:04:00+00,354
308316774,YX,4876,IAD,ORF,38,12:58:00+00,16:21:00+00,13:36:00+00,16:51:00+00,398
308293624,YX,4877,BTV,EWR,53,14:08:00+00,14:14:00+00,15:01:00+00,15:02:00+00,7
308308051,YX,4877,EWR,BTV,52,12:08:00+00,12:01:00+00,13:00:00+00,12:56:00+00,-11
308342518,YX,4879,PIT,EWR,63,12:38:00+00,12:37:00+00,13:41:00+00,13:38:00+00,-4
308299288,YX,4881,CMH,IAD,55,00:03:00+00,23:50:00+00,00:58:00+00,00:50:00+00,1419
308308086,YX,4881,EWR,CMH,81,21:25:00+00,21:15:00+00,22:46:00+00,22:43:00+00,-13
308316787,YX,4883,IAD,PIT,36,16:36:00+00,16:28:00+00,17:12:00+00,17:00:00+00,-20
308342527,YX,4883,PIT,IAD,38,18:59:00+00,18:56:00+00,19:37:00+00,19:36:00+00,-4
308316661,YX,4884,IAD,EWR,42,12:39:00+00,12:40:00+00,13:21:00+00,13:31:00+00,11
308342526,YX,4884,PIT,IAD,38,10:35:00+00,10:32:00+00,11:13:00+00,11:14:00+00,-2
308308146,YX,4885,EWR,IAD,44,14:22:00+00,14:08:00+00,15:06:00+00,14:53:00+00,-27
308308092,YX,4886,EWR,DCA,37,17:14:00+00,17:06:00+00,17:51:00+00,17:46:00+00,-13
308302115,YX,4886,DCA,EWR,38,19:06:00+00,18:55:00+00,19:44:00+00,19:35:00+00,-20
308339349,YX,4889,ORF,IAD,34,10:21:00+00,10:22:00+00,10:55:00+00,10:58:00+00,4
308342521,YX,4890,PIT,EWR,63,17:07:00+00,17:06:00+00,18:10:00+00,18:04:00+00,-7
308308299,YX,4890,EWR,PIT,63,14:55:00+00,14:50:00+00,15:58:00+00,15:52:00+00,-11
308345308,YX,4891,RDU,EWR,73,21:06:00+00,20:58:00+00,22:19:00+00,22:22:00+00,-5
308308315,YX,4891,EWR,RDU,76,18:46:00+00,18:40:00+00,20:02:00+00,20:03:00+00,-5
308308049,YX,4894,EWR,BTV,52,16:15:00+00,16:02:00+00,17:07:00+00,17:02:00+00,-18
308293626,YX,4894,BTV,EWR,53,18:22:00+00,18:23:00+00,19:15:00+00,19:11:00+00,-3
308316788,YX,4896,IAD,PIT,36,01:58:00+00,01:55:00+00,02:34:00+00,02:30:00+00,-7
308308147,YX,4896,EWR,IAD,43,20:50:00+00,20:53:00+00,21:33:00+00,21:38:00+00,8
308308246,YX,4897,EWR,MYR,96,12:11:00+00,12:09:00+00,13:47:00+00,13:38:00+00,-11
308335328,YX,4897,MYR,EWR,97,14:57:00+00,14:50:00+00,16:34:00+00,16:28:00+00,-13
308345309,YX,4898,RDU,EWR,73,16:23:00+00,16:15:00+00,17:36:00+00,17:36:00+00,-8
308308319,YX,4898,EWR,RDU,76,14:05:00+00,13:48:00+00,15:21:00+00,15:03:00+00,-35
308308300,YX,4899,EWR,PIT,62,22:30:00+00,22:25:00+00,23:32:00+00,07:43:00+00,-954
308339345,YX,4900,ORF,EWR,61,19:55:00+00,19:52:00+00,20:56:00+00,21:09:00+00,10
308345306,YX,4901,RDU,EWR,73,09:54:00+00,09:56:00+00,11:07:00+00,11:19:00+00,14
308308313,YX,4902,EWR,PWM,53,16:39:00+00,16:28:00+00,17:32:00+00,17:26:00+00,-17
308345025,YX,4902,PWM,EWR,65,18:27:00+00,18:30:00+00,19:32:00+00,19:49:00+00,20
308345310,YX,4904,RDU,EWR,72,15:01:00+00,14:58:00+00,16:13:00+00,16:19:00+00,3
